timestamp,temperature_c,humidity_pct,soil_moisture_pct,motor_state,motor_on_duration_min
2024-01-06 05:45:00,30.22,81.29,63.3,0,0
2024-01-06 06:00:00,21.83,61.33,45.09,0,0
2024-01-06 06:15:00,29.17,64.49,1.66,1,1
2024-01-06 06:30:00,20.6,61.95,93.92,0,0
2024-01-06 06:45:00,31.34,91.68,19.76,1,1
2024-01-06 07:00:00,27.62,64.72,16.95,1,2
2024-01-06 07:15:00,21.02,89.74,75.51,0,0
2024-01-06 07:30:00,31.26,72.29,34.86,0,0
2024-01-06 07:45:00,28.23,88.02,61.15,0,0
2024-01-06 08:00:00,21.56,72.78,0.58,1,1
2024-01-06 08:15:00,20.99,69.37,43.14,1,2
2024-01-06 08:30:00,25.25,63.28,2.47,1,3
2024-01-06 08:45:00,18.36,69.82,20.94,1,4
2024-01-06 09:00:00,20.9,76.5,19.46,1,5
2024-01-06 09:15:00,23.95,88.61,97.09,0,0
2024-01-06 09:30:00,23.24,75.84,30.23,0,0
2024-01-06 09:45:00,24.49,94.0,83.92,0,0
2024-01-06 10:00:00,21.89,78.96,42.07,0,0
2024-01-06 10:15:00,26.21,60.87,86.21,0,0
2024-01-06 10:30:00,30.09,74.54,66.28,0,0
2024-01-06 10:45:00,19.65,84.11,0.69,1,1
2024-01-06 11:00:00,25.24,68.2,11.15,1,2
2024-01-06 11:15:00,19.85,84.45,3.12,1,3
2024-01-06 11:30:00,28.04,77.63,9.03,1,4
2024-01-06 11:45:00,23.54,60.9,22.02,1,5
2024-01-06 12:00:00,25.92,87.1,78.56,0,0
2024-01-06 12:15:00,20.57,79.61,73.36,0,0
2024-01-06 12:30:00,20.03,62.89,24.46,1,1
2024-01-06 12:45:00,24.83,76.63,39.03,1,2
2024-01-06 13:00:00,22.98,70.06,85.95,0,0
2024-01-06 13:15:00,31.17,90.79,7.22,1,1
2024-01-06 13:30:00,28.71,69.97,56.48,1,2
2024-01-06 13:45:00,28.48,92.96,11.49,1,3
2024-01-06 14:00:00,30.65,79.11,99.41,0,0
2024-01-06 14:15:00,19.17,71.33,44.16,0,0
2024-01-06 14:30:00,25.73,88.47,91.53,0,0
2024-01-06 14:45:00,26.18,84.41,15.29,1,1
2024-01-06 15:00:00,31.47,74.49,99.03,0,0
2024-01-06 15:15:00,22.09,82.04,5.92,1,1
2024-01-06 15:30:00,21.37,87.25,5.88,1,2
2024-01-06 15:45:00,19.4,89.8,82.32,0,0
2024-01-06 16:00:00,18.23,88.57,77.66,0,0
2024-01-06 16:15:00,31.01,65.81,24.78,1,1
2024-01-06 16:30:00,27.38,88.99,24.67,1,2
2024-01-06 16:45:00,28.99,62.05,47.26,1,3
2024-01-06 17:00:00,21.94,67.01,94.36,0,0
2024-01-06 17:15:00,26.21,81.8,62.58,0,0
2024-01-06 17:30:00,18.9,64.01,83.25,0,0
2024-01-06 17:45:00,24.8,81.12,86.71,0,0
2024-01-06 18:00:00,31.68,70.78,13.43,1,1
2024-01-06 18:15:00,30.27,75.03,57.88,1,2
2024-01-06 18:30:00,22.73,71.03,98.7,0,0
2024-01-06 18:45:00,31.46,62.46,9.55,1,1
2024-01-06 19:00:00,21.24,77.53,44.35,1,2
2024-01-06 19:15:00,31.29,93.73,76.48,0,0
2024-01-06 19:30:00,31.18,81.41,98.96,0,0
2024-01-06 19:45:00,29.19,70.5,11.96,1,1
2024-01-06 20:00:00,26.83,93.47,40.43,1,2
2024-01-06 20:15:00,30.24,73.62,75.29,0,0
2024-01-06 20:30:00,22.1,84.41,59.4,0,0
2024-01-06 20:45:00,29.89,82.19,87.87,0,0
2024-01-06 21:00:00,26.65,93.35,10.2,1,1
2024-01-06 21:15:00,18.19,92.01,54.25,1,2
2024-01-06 21:30:00,22.86,65.18,60.91,0,0
2024-01-06 21:45:00,20.07,63.0,81.42,0,0
2024-01-06 22:00:00,31.75,88.34,84.56,0,0
2024-01-06 22:15:00,24.7,91.67,47.41,0,0
2024-01-06 22:30:00,24.96,77.25,60.43,0,0
2024-01-06 22:45:00,26.95,84.18,0.77,1,1
2024-01-06 23:00:00,23.16,62.44,68.9,0,0
2024-01-06 23:15:00,19.92,67.69,1.53,1,1
2024-01-06 23:30:00,29.51,65.23,64.7,1,2
2024-01-06 23:45:00,20.66,81.04,50.58,1,3
2024-01-07 00:00:00,25.16,66.91,95.41,0,0
2024-01-07 00:15:00,21.14,62.09,16.29,1,1
2024-01-07 00:30:00,19.37,70.58,38.37,1,2
2024-01-07 00:45:00,30.07,83.7,85.73,0,0
2024-01-07 01:00:00,31.62,80.23,51.4,0,0
2024-01-07 01:15:00,31.45,71.58,81.46,0,0
2024-01-07 01:30:00,30.69,89.17,50.74,0,0
2024-01-07 01:45:00,28.84,69.67,68.24,0,0
2024-01-07 02:00:00,22.66,69.12,88.15,0,0
2024-01-07 02:15:00,19.14,79.6,5.47,1,1
2024-01-07 02:30:00,23.7,76.74,88.09,0,0
2024-01-07 02:45:00,21.25,75.61,17.88,1,1
2024-01-07 03:00:00,19.85,65.45,75.53,0,0
2024-01-07 03:15:00,18.75,77.66,56.58,0,0
2024-01-07 03:30:00,28.16,69.07,33.28,1,1
2024-01-07 03:45:00,18.16,73.73,95.85,0,0
2024-01-07 04:00:00,28.79,85.67,84.14,0,0
2024-01-07 04:15:00,20.06,92.79,28.54,0,0
2024-01-07 04:30:00,19.11,87.09,20.26,1,1
2024-01-07 04:45:00,19.25,74.2,35.89,1,2
2024-01-07 05:00:00,27.41,80.76,33.2,1,3
2024-01-07 05:15:00,21.44,86.13,15.96,1,4
2024-01-07 05:30:00,23.89,74.5,93.74,0,0
2024-01-07 05:45:00,25.8,72.61,88.76,0,0
2024-01-07 06:00:00,30.05,64.73,87.48,0,0
2024-01-07 06:15:00,28.18,85.77,45.56,0,0
2024-01-07 06:30:00,21.78,89.35,78.96,0,0
2024-01-07 06:45:00,19.84,71.08,36.03,0,0
2024-01-07 07:00:00,18.78,87.42,86.06,0,0
2024-01-07 07:15:00,22.22,81.36,90.64,0,0
2024-01-07 07:30:00,21.67,87.44,53.82,0,0
2024-01-07 07:45:00,24.39,74.4,47.61,0,0
2024-01-07 08:00:00,27.57,86.17,53.26,0,0
2024-01-07 08:15:00,27.74,74.3,23.8,1,1
2024-01-07 08:30:00,21.97,63.11,9.17,1,2
2024-01-07 08:45:00,23.32,79.27,38.68,1,3
2024-01-07 09:00:00,20.54,75.9,78.4,0,0
2024-01-07 09:15:00,29.04,68.85,68.17,0,0
2024-01-07 09:30:00,18.8,91.22,84.09,0,0
2024-01-07 09:45:00,27.76,73.4,45.14,0,0
2024-01-07 10:00:00,28.9,61.37,12.41,1,1
2024-01-07 10:15:00,28.88,73.37,52.26,1,2
2024-01-07 10:30:00,21.63,74.86,3.93,1,3
2024-01-07 10:45:00,23.23,90.16,43.08,1,4
2024-01-07 11:00:00,26.23,87.97,20.13,1,5
2024-01-07 11:15:00,21.82,67.0,84.42,0,0
2024-01-07 11:30:00,23.19,89.37,12.88,1,1
2024-01-07 11:45:00,20.76,68.68,47.46,1,2
2024-01-07 12:00:00,24.44,71.97,38.5,1,3
2024-01-07 12:15:00,18.62,62.69,84.54,0,0
2024-01-07 12:30:00,29.2,61.94,56.16,0,0
2024-01-07 12:45:00,19.08,83.83,47.49,0,0
2024-01-07 13:00:00,25.26,92.32,59.61,0,0
2024-01-07 13:15:00,22.3,77.26,23.2,1,1
2024-01-07 13:30:00,26.09,89.54,52.13,1,2
2024-01-07 13:45:00,31.43,87.78,34.99,1,3
2024-01-07 14:00:00,27.04,83.26,10.88,1,4
2024-01-07 14:15:00,18.5,94.24,79.15,0,0
2024-01-07 14:30:00,24.03,88.08,36.07,0,0
2024-01-07 14:45:00,25.14,69.62,27.88,1,1
2024-01-07 15:00:00,25.51,87.62,0.04,1,2
2024-01-07 15:15:00,27.54,84.24,3.79,1,3
2024-01-07 15:30:00,21.89,73.98,25.17,1,4
2024-01-07 15:45:00,19.8,62.69,32.94,1,5
2024-01-07 16:00:00,23.5,67.5,69.91,0,0
2024-01-07 16:15:00,31.39,87.9,36.84,0,0
2024-01-07 16:30:00,20.62,68.7,79.65,0,0
2024-01-07 16:45:00,30.66,94.93,58.71,0,0
2024-01-07 17:00:00,25.61,84.29,35.05,0,0
2024-01-07 17:15:00,24.4,76.7,15.73,1,1
2024-01-07 17:30:00,30.35,79.97,0.12,1,2
2024-01-07 17:45:00,24.42,81.38,38.3,1,3
2024-01-07 18:00:00,28.14,93.91,40.66,1,4
2024-01-07 18:15:00,23.59,65.66,36.38,1,5
2024-01-07 18:30:00,30.66,69.53,80.24,0,0
2024-01-07 18:45:00,27.66,84.84,9.54,1,1
2024-01-07 19:00:00,27.79,68.4,11.48,1,2
2024-01-07 19:15:00,22.59,90.5,23.34,1,3
2024-01-07 19:30:00,28.59,72.13,51.37,1,4
2024-01-07 19:45:00,26.9,66.33,72.59,0,0
2024-01-07 20:00:00,21.36,61.67,90.37,0,0
2024-01-07 20:15:00,20.25,80.85,26.7,1,1
2024-01-07 20:30:00,29.15,88.88,12.77,1,2
2024-01-07 20:45:00,31.43,69.58,50.91,1,3
2024-01-07 21:00:00,24.41,92.11,29.95,1,4
2024-01-07 21:15:00,26.27,86.52,98.45,0,0
2024-01-07 21:30:00,30.01,62.15,3.97,1,1
2024-01-07 21:45:00,24.4,80.04,19.08,1,2
2024-01-07 22:00:00,31.33,79.86,75.35,0,0
2024-01-07 22:15:00,26.06,67.08,38.63,0,0
2024-01-07 22:30:00,29.49,71.71,56.22,0,0
2024-01-07 22:45:00,30.72,76.04,81.54,0,0
2024-01-07 23:00:00,29.42,61.68,66.68,0,0
2024-01-07 23:15:00,20.23,65.24,60.35,0,0
2024-01-07 23:30:00,26.8,65.74,68.18,0,0
2024-01-07 23:45:00,23.58,73.27,6.41,1,1
2024-01-08 00:00:00,18.88,86.16,9.77,1,2
2024-01-08 00:15:00,23.94,89.1,60.75,0,0
2024-01-08 00:30:00,21.62,65.7,36.78,0,0
2024-01-08 00:45:00,29.89,86.32,99.57,0,0
2024-01-08 01:00:00,18.47,83.47,82.06,0,0
2024-01-08 01:15:00,31.43,91.17,92.65,0,0
2024-01-08 01:30:00,22.98,93.91,18.03,1,1
2024-01-08 01:45:00,22.99,64.36,62.47,0,0
2024-01-08 02:00:00,18.23,62.82,2.77,1,1
2024-01-08 02:15:00,20.59,87.99,73.51,0,0
2024-01-08 02:30:00,23.62,65.68,4.21,1,1
2024-01-08 02:45:00,31.01,66.81,67.4,0,0
2024-01-08 03:00:00,19.39,90.87,21.22,1,1
2024-01-08 03:15:00,31.23,92.86,59.11,0,0
2024-01-08 03:30:00,30.17,71.15,27.59,1,1
2024-01-08 03:45:00,24.36,89.48,2.22,1,2
2024-01-08 04:00:00,22.57,90.06,68.55,0,0
2024-01-08 04:15:00,21.26,81.19,44.86,0,0
2024-01-08 04:30:00,26.6,79.81,72.42,0,0
2024-01-08 04:45:00,18.46,80.15,5.61,1,1
2024-01-08 05:00:00,18.22,70.55,53.01,1,2
2024-01-08 05:15:00,24.0,81.66,5.41,1,3
2024-01-08 05:30:00,18.95,68.53,14.37,1,4
2024-01-08 05:45:00,21.53,66.22,78.44,0,0
2024-01-08 06:00:00,21.1,74.45,22.86,1,1
2024-01-08 06:15:00,21.54,84.7,9.32,1,2
2024-01-08 06:30:00,19.83,81.75,14.17,1,3
2024-01-08 06:45:00,18.17,93.77,14.13,1,4
2024-01-08 07:00:00,19.62,82.63,84.38,0,0
2024-01-08 07:15:00,26.66,64.95,58.99,0,0
2024-01-08 07:30:00,31.64,65.64,79.23,0,0
2024-01-08 07:45:00,31.86,63.26,25.71,1,1
2024-01-08 08:00:00,23.73,66.69,62.63,0,0
2024-01-08 08:15:00,20.28,80.93,89.89,0,0
2024-01-08 08:30:00,26.94,89.34,53.39,0,0
2024-01-08 08:45:00,24.86,91.29,87.07,0,0
2024-01-08 09:00:00,31.85,74.0,21.79,1,1
2024-01-08 09:15:00,18.91,79.55,96.69,0,0
2024-01-08 09:30:00,28.97,88.32,7.95,1,1
2024-01-08 09:45:00,22.04,70.92,76.11,0,0
2024-01-08 10:00:00,21.38,80.85,20.16,1,1
2024-01-08 10:15:00,27.28,66.09,11.67,1,2
2024-01-08 10:30:00,21.44,76.68,55.9,1,3
2024-01-08 10:45:00,27.32,66.06,31.69,1,4
2024-01-08 11:00:00,25.24,76.18,22.24,1,5
2024-01-08 11:15:00,23.94,73.89,43.9,1,6
2024-01-08 11:30:00,25.77,75.16,98.84,0,0
2024-01-08 11:45:00,22.02,68.53,63.26,0,0
2024-01-08 12:00:00,27.89,64.76,27.85,1,1
2024-01-08 12:15:00,23.81,69.65,98.59,0,0
2024-01-08 12:30:00,23.05,68.39,27.91,1,1
2024-01-08 12:45:00,29.6,85.7,71.96,0,0
2024-01-08 13:00:00,30.95,85.09,26.32,1,1
2024-01-08 13:15:00,18.64,80.46,77.43,0,0
2024-01-08 13:30:00,21.26,63.2,64.39,0,0
2024-01-08 13:45:00,22.88,79.82,57.27,0,0
2024-01-08 14:00:00,29.41,62.77,45.88,0,0
2024-01-08 14:15:00,31.8,60.64,24.27,1,1
2024-01-08 14:30:00,31.57,72.34,60.94,0,0
2024-01-08 14:45:00,30.67,68.42,87.43,0,0
2024-01-08 15:00:00,22.15,80.81,3.12,1,1
2024-01-08 15:15:00,31.89,92.5,73.26,0,0
2024-01-08 15:30:00,21.49,85.19,87.99,0,0
2024-01-08 15:45:00,19.48,86.86,61.68,0,0
2024-01-08 16:00:00,31.31,93.28,25.83,0,0
2024-01-08 16:15:00,21.27,82.19,35.14,0,0
2024-01-08 16:30:00,27.66,80.22,74.88,0,0
2024-01-08 16:45:00,18.82,81.07,36.67,0,0
2024-01-08 17:00:00,28.23,90.3,0.79,1,1
2024-01-08 17:15:00,30.34,73.58,10.54,1,2
2024-01-08 17:30:00,21.81,87.84,28.52,1,3
2024-01-08 17:45:00,23.31,82.83,39.31,1,4
2024-01-08 18:00:00,23.24,70.66,36.42,1,5
2024-01-08 18:15:00,28.48,60.48,80.64,0,0
2024-01-08 18:30:00,21.33,67.35,22.15,1,1
2024-01-08 18:45:00,20.41,84.5,41.02,1,2
2024-01-08 19:00:00,24.29,80.29,81.42,0,0
2024-01-08 19:15:00,22.26,69.61,79.34,0,0
2024-01-08 19:30:00,29.75,75.2,20.51,1,1
2024-01-08 19:45:00,21.33,83.14,36.4,1,2
2024-01-08 20:00:00,25.03,64.45,15.62,1,3
2024-01-08 20:15:00,31.2,75.13,9.0,1,4
2024-01-08 20:30:00,26.88,74.58,55.41,1,5
2024-01-08 20:45:00,30.14,78.99,31.94,1,6
2024-01-08 21:00:00,31.16,78.27,51.36,1,7
2024-01-08 21:15:00,28.51,72.87,58.79,1,8
2024-01-08 21:30:00,27.79,86.7,60.61,0,0
2024-01-08 21:45:00,31.55,62.35,94.08,0,0
2024-01-08 22:00:00,31.92,61.24,23.45,1,1
2024-01-08 22:15:00,24.33,74.71,89.81,0,0
2024-01-08 22:30:00,18.99,91.38,5.12,1,1
2024-01-08 22:45:00,22.1,69.71,3.02,1,2
2024-01-08 23:00:00,20.13,66.03,10.86,1,3
2024-01-08 23:15:00,23.84,92.49,64.36,0,0
2024-01-08 23:30:00,19.84,65.89,53.02,0,0
2024-01-08 23:45:00,26.46,73.12,16.2,1,1
2024-01-09 00:00:00,23.36,85.52,14.78,1,2
2024-01-09 00:15:00,30.54,69.13,52.94,1,3
2024-01-09 00:30:00,31.55,68.04,95.9,0,0
2024-01-09 00:45:00,25.66,73.92,18.26,1,1
2024-01-09 01:00:00,21.85,87.56,25.9,1,2
2024-01-09 01:15:00,26.29,91.88,12.05,1,3
2024-01-09 01:30:00,30.55,61.1,59.46,1,4
2024-01-09 01:45:00,23.69,65.78,92.68,0,0
2024-01-09 02:00:00,25.73,93.55,23.79,0,0
2024-01-09 02:15:00,21.8,80.75,47.23,0,0
2024-01-09 02:30:00,24.38,79.3,90.76,0,0
2024-01-09 02:45:00,23.62,88.47,70.82,0,0
2024-01-09 03:00:00,21.48,61.39,52.82,0,0
2024-01-09 03:15:00,25.08,60.48,63.93,0,0
2024-01-09 03:30:00,22.35,93.86,73.08,0,0
2024-01-09 03:45:00,23.22,89.0,72.85,0,0
2024-01-09 04:00:00,25.35,86.16,48.49,0,0
2024-01-09 04:15:00,28.51,65.45,28.14,1,1
2024-01-09 04:30:00,22.67,76.68,20.61,1,2
2024-01-09 04:45:00,30.94,92.81,91.86,0,0
2024-01-09 05:00:00,30.07,92.68,5.81,1,1
2024-01-09 05:15:00,18.68,60.32,33.7,1,2
2024-01-09 05:30:00,21.55,86.34,69.0,0,0
2024-01-09 05:45:00,24.25,60.22,60.0,0,0
2024-01-09 06:00:00,19.46,94.45,43.31,0,0
2024-01-09 06:15:00,22.88,74.59,10.41,1,1
2024-01-09 06:30:00,28.36,94.07,13.94,1,2
2024-01-09 06:45:00,27.53,72.87,69.65,0,0
2024-01-09 07:00:00,26.71,70.26,48.36,0,0
2024-01-09 07:15:00,27.95,71.07,33.95,0,0
2024-01-09 07:30:00,20.87,85.57,37.47,0,0
2024-01-09 07:45:00,22.78,66.99,42.86,0,0
2024-01-09 08:00:00,27.47,90.24,68.3,0,0
2024-01-09 08:15:00,30.31,80.67,60.09,0,0
2024-01-09 08:30:00,25.61,93.95,7.03,1,1
2024-01-09 08:45:00,21.96,94.55,15.74,1,2
2024-01-09 09:00:00,18.42,66.48,7.04,1,3
2024-01-09 09:15:00,27.94,93.45,3.44,1,4
2024-01-09 09:30:00,18.11,61.63,77.6,0,0
2024-01-09 09:45:00,23.22,60.98,85.1,0,0
2024-01-09 10:00:00,25.43,93.04,41.61,0,0
2024-01-09 10:15:00,30.91,93.68,96.89,0,0
2024-01-09 10:30:00,19.25,65.15,86.36,0,0
2024-01-09 10:45:00,23.68,75.48,86.04,0,0
2024-01-09 11:00:00,18.34,77.29,36.71,0,0
2024-01-09 11:15:00,22.8,90.11,95.44,0,0
2024-01-09 11:30:00,26.71,81.98,74.89,0,0
2024-01-09 11:45:00,21.91,87.11,35.36,0,0
2024-01-09 12:00:00,20.94,76.98,88.88,0,0
2024-01-09 12:15:00,19.62,82.69,0.4,1,1
2024-01-09 12:30:00,26.08,85.74,57.15,1,2
2024-01-09 12:45:00,27.73,85.83,52.01,1,3
2024-01-09 13:00:00,27.41,60.06,8.17,1,4
2024-01-09 13:15:00,31.28,63.5,86.24,0,0
2024-01-09 13:30:00,18.04,72.73,28.16,1,1
2024-01-09 13:45:00,27.06,62.14,37.63,1,2
2024-01-09 14:00:00,26.41,73.4,47.51,1,3
2024-01-09 14:15:00,26.24,73.63,81.69,0,0
2024-01-09 14:30:00,31.48,92.21,59.49,0,0
2024-01-09 14:45:00,18.24,79.85,56.39,0,0
2024-01-09 15:00:00,27.75,84.72,36.23,0,0
2024-01-09 15:15:00,29.39,91.05,27.96,0,0
2024-01-09 15:30:00,25.14,75.47,47.8,0,0
2024-01-09 15:45:00,22.68,60.07,25.56,1,1
2024-01-09 16:00:00,29.07,69.99,33.94,1,2
2024-01-09 16:15:00,19.36,88.5,44.03,1,3
2024-01-09 16:30:00,24.19,91.56,84.35,0,0
2024-01-09 16:45:00,25.28,72.3,93.05,0,0
2024-01-09 17:00:00,27.72,70.29,82.97,0,0
2024-01-09 17:15:00,19.27,92.36,52.56,0,0
2024-01-09 17:30:00,21.19,72.29,71.15,0,0
2024-01-09 17:45:00,23.74,82.83,33.51,0,0
2024-01-09 18:00:00,26.73,69.81,45.91,0,0
2024-01-09 18:15:00,30.42,63.43,94.05,0,0
2024-01-09 18:30:00,26.66,77.54,35.49,0,0
2024-01-09 18:45:00,19.87,92.31,17.29,1,1
2024-01-09 19:00:00,31.73,81.65,47.2,1,2
2024-01-09 19:15:00,30.21,67.31,65.25,0,0
2024-01-09 19:30:00,25.04,83.89,12.64,1,1
2024-01-09 19:45:00,30.91,86.89,12.2,1,2
2024-01-09 20:00:00,25.58,71.23,30.36,1,3
2024-01-09 20:15:00,30.93,79.57,90.77,0,0
2024-01-09 20:30:00,29.62,83.87,67.46,0,0
2024-01-09 20:45:00,31.56,65.61,22.18,1,1
2024-01-09 21:00:00,30.88,93.74,60.34,0,0
2024-01-09 21:15:00,18.5,75.79,66.02,0,0
2024-01-09 21:30:00,20.45,94.29,52.3,0,0
2024-01-09 21:45:00,23.45,66.64,75.94,0,0
2024-01-09 22:00:00,31.33,76.93,2.46,1,1
2024-01-09 22:15:00,22.2,65.8,19.1,1,2
2024-01-09 22:30:00,20.25,60.36,96.64,0,0
2024-01-09 22:45:00,30.41,68.33,49.77,0,0
2024-01-09 23:00:00,24.25,74.11,7.64,1,1
2024-01-09 23:15:00,30.71,75.09,30.81,1,2
2024-01-09 23:30:00,20.24,91.03,0.16,1,3
2024-01-09 23:45:00,27.26,82.25,57.94,1,4
2024-01-10 00:00:00,24.16,75.21,99.95,0,0
2024-01-10 00:15:00,19.07,94.58,59.01,0,0
2024-01-10 00:30:00,27.75,81.5,61.0,0,0
2024-01-10 00:45:00,21.46,71.29,32.76,0,0
2024-01-10 01:00:00,18.55,84.2,23.69,1,1
2024-01-10 01:15:00,18.84,77.35,50.81,1,2
2024-01-10 01:30:00,18.86,90.84,89.98,0,0
2024-01-10 01:45:00,30.71,91.38,0.96,1,1
2024-01-10 02:00:00,28.36,72.86,56.96,1,2
2024-01-10 02:15:00,30.57,79.68,42.84,1,3
2024-01-10 02:30:00,27.42,69.3,62.11,0,0
2024-01-10 02:45:00,25.41,81.93,84.0,0,0
2024-01-10 03:00:00,22.26,94.73,44.9,0,0
2024-01-10 03:15:00,31.97,89.14,21.76,1,1
2024-01-10 03:30:00,23.07,72.82,37.65,1,2
2024-01-10 03:45:00,24.59,63.34,15.04,1,3
2024-01-10 04:00:00,23.3,93.83,8.48,1,4
2024-01-10 04:15:00,31.71,73.64,37.58,1,5
2024-01-10 04:30:00,20.45,70.27,62.57,0,0
2024-01-10 04:45:00,22.59,71.07,26.27,1,1
2024-01-10 05:00:00,27.52,77.15,91.57,0,0
2024-01-10 05:15:00,18.88,93.49,68.89,0,0
2024-01-10 05:30:00,26.5,94.53,68.63,0,0
2024-01-10 05:45:00,24.69,70.36,69.17,0,0
2024-01-10 06:00:00,21.98,72.3,0.15,1,1
2024-01-10 06:15:00,21.34,77.91,81.3,0,0
2024-01-10 06:30:00,25.2,60.29,91.76,0,0
2024-01-10 06:45:00,23.15,66.12,1.92,1,1
2024-01-10 07:00:00,24.39,92.76,59.82,0,0
2024-01-10 07:15:00,22.72,61.03,67.65,0,0
2024-01-10 07:30:00,31.59,63.53,19.61,1,1
2024-01-10 07:45:00,19.87,74.72,83.82,0,0
2024-01-10 08:00:00,19.36,85.6,62.58,0,0
2024-01-10 08:15:00,22.81,69.41,22.49,1,1
2024-01-10 08:30:00,26.27,70.71,96.72,0,0
2024-01-10 08:45:00,27.23,70.69,21.57,1,1
2024-01-10 09:00:00,23.56,90.54,67.85,0,0
2024-01-10 09:15:00,31.99,67.91,47.38,0,0
2024-01-10 09:30:00,22.93,79.68,72.33,0,0
2024-01-10 09:45:00,28.1,95.0,9.76,1,1
2024-01-10 10:00:00,26.93,85.5,95.26,0,0
2024-01-10 10:15:00,29.38,71.77,20.44,1,1
2024-01-10 10:30:00,31.67,86.79,22.03,1,2
2024-01-10 10:45:00,30.46,93.39,55.4,0,0
2024-01-10 11:00:00,28.7,73.07,34.96,0,0
2024-01-10 11:15:00,27.78,84.78,44.21,0,0
2024-01-10 11:30:00,22.7,62.65,3.7,1,1
2024-01-10 11:45:00,20.07,91.34,23.48,1,2
2024-01-10 12:00:00,18.88,63.37,77.35,0,0
2024-01-10 12:15:00,21.39,73.05,90.22,0,0
2024-01-10 12:30:00,24.05,78.99,23.34,1,1
2024-01-10 12:45:00,25.31,69.23,77.33,0,0
2024-01-10 13:00:00,28.82,82.72,2.88,1,1
2024-01-10 13:15:00,31.42,79.41,4.46,1,2
2024-01-10 13:30:00,19.64,85.1,39.29,1,3
2024-01-10 13:45:00,19.5,72.39,14.78,1,4
2024-01-10 14:00:00,26.26,79.11,16.6,1,5
2024-01-10 14:15:00,28.44,88.43,62.73,0,0
2024-01-10 14:30:00,29.87,88.37,85.82,0,0
2024-01-10 14:45:00,31.1,85.0,77.89,0,0
2024-01-10 15:00:00,31.77,78.97,33.64,0,0
2024-01-10 15:15:00,23.6,83.56,87.52,0,0
2024-01-10 15:30:00,23.32,63.04,84.13,0,0
2024-01-10 15:45:00,20.07,76.5,52.41,0,0
2024-01-10 16:00:00,27.59,90.11,47.58,0,0
2024-01-10 16:15:00,27.19,81.26,5.83,1,1
2024-01-10 16:30:00,30.07,92.96,15.04,1,2
2024-01-10 16:45:00,19.36,69.18,8.53,1,3
2024-01-10 17:00:00,24.97,63.37,52.67,1,4
2024-01-10 17:15:00,26.14,81.93,67.66,0,0
2024-01-10 17:30:00,21.38,63.18,61.87,0,0
2024-01-10 17:45:00,20.37,87.37,87.29,0,0
2024-01-10 18:00:00,30.03,68.99,65.87,0,0
2024-01-10 18:15:00,18.82,78.86,82.97,0,0
2024-01-10 18:30:00,24.59,88.4,14.03,1,1
2024-01-10 18:45:00,19.62,87.58,17.15,1,2
2024-01-10 19:00:00,24.4,77.36,91.84,0,0
2024-01-10 19:15:00,31.72,94.15,35.46,0,0
2024-01-10 19:30:00,23.93,77.42,21.69,1,1
2024-01-10 19:45:00,30.0,69.76,91.21,0,0
2024-01-10 20:00:00,19.64,70.59,97.01,0,0
2024-01-10 20:15:00,21.8,86.03,63.77,0,0
2024-01-10 20:30:00,23.65,75.3,38.83,0,0
2024-01-10 20:45:00,23.6,74.66,68.83,0,0
2024-01-10 21:00:00,27.4,60.72,1.54,1,1
2024-01-10 21:15:00,22.83,70.68,14.46,1,2
2024-01-10 21:30:00,27.99,90.11,36.86,1,3
2024-01-10 21:45:00,26.95,88.12,83.22,0,0
2024-01-10 22:00:00,23.59,86.13,30.42,0,0
2024-01-10 22:15:00,24.04,60.81,5.77,1,1
2024-01-10 22:30:00,26.6,60.94,37.87,1,2
2024-01-10 22:45:00,18.98,70.9,24.11,1,3
2024-01-10 23:00:00,29.51,76.61,5.59,1,4
2024-01-10 23:15:00,27.15,91.84,39.88,1,5
2024-01-10 23:30:00,28.17,73.46,35.13,1,6
2024-01-10 23:45:00,25.52,70.1,73.38,0,0
2024-01-11 00:00:00,19.55,79.99,6.31,1,1
2024-01-11 00:15:00,23.67,92.01,37.9,1,2
2024-01-11 00:30:00,23.68,85.85,34.23,1,3
2024-01-11 00:45:00,22.49,89.98,64.68,0,0
2024-01-11 01:00:00,18.42,66.38,88.79,0,0
2024-01-11 01:15:00,28.32,64.4,14.29,1,1
2024-01-11 01:30:00,19.54,79.04,81.62,0,0
2024-01-11 01:45:00,26.49,84.41,60.97,0,0
2024-01-11 02:00:00,27.85,93.42,2.91,1,1
2024-01-11 02:15:00,26.89,73.0,76.69,0,0
2024-01-11 02:30:00,31.43,72.13,53.76,0,0
2024-01-11 02:45:00,19.45,78.05,79.99,0,0
2024-01-11 03:00:00,30.14,83.97,40.88,0,0
2024-01-11 03:15:00,18.41,79.81,66.55,0,0
2024-01-11 03:30:00,25.49,85.31,19.87,1,1
2024-01-11 03:45:00,23.66,73.31,19.17,1,2
2024-01-11 04:00:00,25.34,90.18,34.02,1,3
2024-01-11 04:15:00,23.11,66.4,51.94,1,4
2024-01-11 04:30:00,20.67,71.06,71.65,0,0
2024-01-11 04:45:00,18.27,87.08,66.68,0,0
2024-01-11 05:00:00,25.25,71.75,82.13,0,0
2024-01-11 05:15:00,29.8,83.39,42.63,0,0
2024-01-11 05:30:00,23.23,70.07,91.25,0,0
2024-01-11 05:45:00,21.12,66.55,10.9,1,1
